"tip_amount,""trip_distance"",""passenger_count"""
2.06,1.12,1
1.18,1.06,1
2.15,0.8,0
5.0,0.7,0
5.36,5.98,1
1.58,1.17,1
3.56,2.92,1
5.55,6.6,3
1.7,0.48,2
6.46,8.5,2
2.86,1.32,2
3.16,2.68,1
1.03,1.3,1
5.0,1.15,1
1.66,0.76,1
1.58,0.52,1
1.0,0.56,1
1.66,0.43,1
1.0,0.4,1
2.14,2.38,1
4.35,4.4,1
7.75,10.4,1
2.28,2.67,1
1.55,1.1,1
2.25,1.4,1
3.95,2.3,1
2.0,1.6,1
4.7,2.6,1
8.85,12.1,1
3.09,1.01,1
3.16,3.0,1
3.25,2.1,1
1.85,0.6,1
2.35,1.3,1
5.55,6.6,2
2.06,0.62,1
1.46,0.4,1
5.36,6.13,5
4.0,5.0,5
3.66,1.6,1
1.46,0.48,1
2.2,1.21,1
4.56,5.12,1
3.66,3.53,1
3.2,1.5,1
7.74,4.2,1
8.28,9.73,1
5.15,2.0,2
1.2,1.0,1
2.5,0.9,1
6.75,8.9,1
12.84,10.23,1
1.66,0.74,1
1.46,0.39,1
3.0,3.11,1
1.7,0.2,1
2.05,0.8,0
1.95,0.8,1
2.75,2.2,1
2.15,0.8,1
2.15,1.4,1
1.5,1.25,1
1.56,0.57,1
1.08,0.84,1
6.66,9.44,1
1.0,1.1,1
2.97,2.4,1
3.39,1.1,1
1.0,1.01,1
1.66,0.68,1
2.15,1.5,0
2.96,2.26,6
2.82,0.97,6
3.95,1.4,2
1.76,0.46,1
1.56,0.54,1
2.96,2.3,1
12.28,18.66,1
2.06,1.0,1
1.0,2.3,2
6.05,7.7,1
1.0,0.92,1
4.0,0.9,1
1.0,0.72,1
2.36,1.57,1
5.05,3.0,1
6.0,9.62,2
1.5,1.1,1
3.2,0.7,1
2.36,1.15,5
1.5,1.96,5
3.32,1.58,6
2.0,0.4,1
1.95,0.5,1
7.15,8.8,1
2.45,0.76,1
2.56,1.82,1
1.0,0.95,1
5.58,4.58,1
1.76,0.95,1
1.96,1.2,1
3.04,2.22,1
1.0,1.81,1
10.88,14.91,2
11.28,16.58,1
1.96,0.82,1
2.32,0.69,1
2.46,0.96,1
2.32,0.87,1
1.03,0.84,1
1.0,0.5,1
3.2,2.5,1
3.05,1.2,1
2.45,1.4,1
2.96,2.09,5
1.0,2.1,5
2.06,0.83,1
1.0,0.63,1
16.81,18.17,1
4.16,3.68,1
2.26,1.43,1
2.76,1.4,1
2.46,1.26,1
1.66,0.56,1
2.75,1.9,1
2.55,1.0,1
11.04,10.14,1
2.0,2.93,1
3.0,0.89,1
3.0,8.85,1
2.05,0.9,1
5.32,1.92,1
4.16,3.37,1
2.95,1.8,1
1.0,0.5,1
1.55,1.2,1
1.62,1.22,1
2.26,1.35,6
3.58,2.01,6
1.56,0.66,6
1.0,1.26,1
3.0,3.06,2
3.26,3.28,1
1.86,0.94,1
2.16,0.81,1
1.02,0.9,1
2.25,1.6,1
6.14,1.35,1
1.0,1.2,1
1.13,0.87,1
2.36,1.1,1
2.0,1.8,1
5.0,8.46,1
2.45,0.6,1
1.66,0.69,1
2.36,1.48,1
4.1,1.0,1
2.2,4.0,1
2.7,3.7,1
2.26,1.4,1
1.36,0.28,2
1.76,0.65,2
2.16,1.44,1
3.65,1.4,1
1.5,1.0,1
2.3,1.9,1
2.15,0.9,1
3.45,1.8,3
11.35,10.57,1
3.15,1.2,1
2.37,2.23,5
1.0,0.6,1
3.25,1.7,1
10.0,19.0,1
1.86,0.96,1
7.2,5.47,1
1.75,0.6,1
2.2,0.78,1
3.32,1.15,1
3.85,3.1,1
2.96,1.19,2
2.76,1.77,2
1.78,2.29,2
3.35,1.0,1
1.0,0.8,1
1.66,0.57,2
2.96,2.09,2
2.06,0.96,2
2.26,1.06,1
1.0,0.99,1
3.46,2.91,1
2.86,1.59,1
2.46,0.7,1
12.28,17.12,1
3.0,0.7,1
0.98,0.6,0
3.58,2.1,0
2.94,0.8,1
5.86,8.6,1
5.34,2.27,6
3.06,2.2,6
2.57,2.01,2
2.56,1.09,1
2.14,1.62,2
1.85,0.9,2
4.36,3.37,1
3.46,2.28,4
1.5,1.4,0
5.0,8.47,1
2.0,3.2,1
2.46,1.5,1
1.56,0.43,2
3.46,2.2,2
2.58,0.98,2
12.4,17.8,1
2.05,0.8,1
2.05,1.0,1
3.45,1.3,1
3.0,4.58,1
2.46,1.54,1
2.0,0.77,1
12.73,12.09,3
5.45,3.39,1
1.0,0.38,1
3.42,2.86,1
1.56,0.6,1
5.46,6.48,1
2.46,1.1,1
1.76,0.49,1
3.45,1.52,1
5.46,6.17,6
2.05,0.7,1
3.95,2.62,1
4.15,4.2,1
2.26,1.51,1
2.9,0.7,1
1.56,0.3,1
1.85,0.4,1
2.16,1.1,1
2.26,1.46,1
1.0,2.12,1
5.46,5.85,1
2.7,0.77,1
8.25,10.6,1
5.0,8.9,1
2.0,0.7,1
1.0,1.5,1
1.86,0.87,1
3.24,1.38,1
1.26,0.79,1
2.32,0.91,1
2.0,1.38,6
3.26,1.97,1
3.7,2.54,1
2.8,2.83,1
1.35,0.3,1
1.76,0.78,3
2.26,0.98,1
1.86,1.0,1
1.0,0.98,1
3.0,1.87,1
2.0,1.83,1
1.56,0.49,1
3.0,2.5,1
2.35,0.6,2
1.0,0.91,2
1.08,0.56,1
2.16,0.93,2
8.38,9.76,1
1.2,1.88,1
2.96,2.14,1
2.86,1.41,1
4.66,3.92,5
2.46,1.41,5
1.96,0.91,1
3.66,2.72,1
1.0,0.94,1
1.17,0.6,1
2.2,1.05,1
1.5,1.66,1
2.08,0.58,1
4.24,7.77,1
1.0,0.92,3
1.0,1.31,3
2.0,1.04,3
2.46,0.62,1
1.0,0.8,4
2.65,1.3,1
3.15,1.8,1
1.76,1.1,1
5.35,6.7,1
3.0,3.5,1
3.3,2.0,1
5.06,6.06,1
2.46,1.4,1
3.66,1.19,1
1.62,1.2,1
6.95,6.97,1
2.9,2.9,1
2.35,0.8,1
2.06,0.9,5
1.2,1.73,5
2.76,1.61,5
3.66,2.07,1
2.86,1.48,1
2.08,0.55,1
1.76,0.49,1
4.06,3.07,1
3.26,1.62,5
1.62,1.04,5
0.7,1.07,1
1.6,1.19,1
9.08,10.08,1
4.0,6.62,1
4.65,3.7,2
1.66,0.8,2
2.9,1.0,1
1.66,0.69,1
1.38,1.7,1
1.96,0.9,1
1.08,1.0,1
5.15,5.2,2
1.96,0.73,1
2.83,1.41,1
2.95,1.66,1
3.56,3.25,1
2.0,2.75,2
1.56,0.44,1
3.56,2.39,1
0.7,0.47,1
1.0,0.46,1
4.26,3.44,1
2.16,0.47,1
1.0,0.83,1
4.7,3.9,1
1.54,1.05,1
2.06,1.13,1
2.94,0.95,1
2.56,1.39,1
0.7,0.31,1
2.95,1.71,1
6.75,7.6,1
1.62,1.14,1
1.76,0.82,1
1.76,0.57,1
1.96,0.87,1
1.2,0.52,1
3.56,3.93,1
6.88,8.2,1
4.2,2.9,1
9.58,11.55,1
2.16,1.09,1
2.16,0.98,1
3.76,2.28,1
3.33,1.31,1
1.0,0.52,1
2.26,0.94,1
1.5,0.54,1
1.2,0.87,1
2.79,0.79,1
2.46,1.43,1
1.76,0.72,1
2.94,0.91,1
2.85,1.7,1
3.15,2.6,2
3.96,4.7,1
2.86,2.55,2
4.1,1.7,1
3.8,1.2,1
1.5,2.0,1
5.46,5.85,1
1.0,1.17,4
3.96,2.76,4
1.62,0.8,1
0.5,0.3,1
2.0,1.07,1
1.56,0.75,1
3.56,1.55,1
2.0,0.63,1
0.5,1.18,5
0.94,1.03,1
1.54,0.94,1
6.86,8.65,2
4.95,5.33,1
1.96,1.46,1
1.45,0.5,1
2.3,0.5,1
2.66,1.7,1
1.66,0.82,1
3.56,2.39,1
2.0,1.51,1
3.16,2.0,1
1.46,0.65,1
1.1,0.41,1
1.36,0.34,1
2.06,1.14,1
4.2,1.1,1
1.96,0.55,1
1.66,0.91,3
3.16,1.55,2
3.36,2.71,2
2.46,1.36,1
0.59,0.7,1
2.05,1.2,1
2.65,1.5,1
1.5,3.5,1
2.26,0.93,6
1.56,0.61,6
1.86,0.6,1
4.95,2.54,1
1.86,0.89,1
1.46,0.45,1
5.06,4.65,1
2.0,1.03,1
2.26,1.43,1
1.53,2.3,1
3.45,1.34,1
4.58,2.35,2
1.0,1.3,1
3.45,1.55,1
4.46,3.59,1
1.86,0.95,1
1.96,1.51,1
2.3,2.64,1
2.16,0.62,1
7.59,5.78,1
1.66,0.55,1
2.0,1.2,1
1.85,1.2,1
1.0,0.4,1
2.45,2.1,1
2.0,1.73,1
1.95,0.76,1
2.64,0.75,5
2.76,1.74,5
3.76,2.21,5
2.16,1.5,0
1.5,2.7,0
1.17,0.4,1
1.92,1.4,1
7.48,8.57,1
1.0,0.92,1
2.46,1.54,1
4.75,2.7,1
2.76,2.04,1
2.36,1.44,1
1.7,1.4,1
2.05,1.0,1
2.0,3.46,1
2.16,1.15,1
2.0,1.89,1
4.0,12.1,1
2.45,1.1,1
5.25,3.5,1
2.16,1.18,5
3.08,1.66,5
2.16,0.43,5
7.26,4.28,1
2.25,1.3,1
2.5,2.4,1
1.32,0.38,1
3.66,2.87,1
2.95,1.2,1
1.0,0.8,2
6.32,2.0,1
2.55,1.9,1
2.5,2.6,1
1.5,0.91,1
1.66,0.49,5
7.05,7.7,2
1.2,1.1,1
1.86,0.65,1
2.26,1.18,1
1.32,0.79,1
3.06,2.16,1
2.66,1.89,1
2.49,0.78,1
2.0,1.6,1
1.5,2.24,1
3.08,1.61,1
3.46,2.55,1
1.7,1.25,1
2.95,1.6,1
1.0,0.92,2
11.06,17.16,2
4.36,4.49,1
2.76,1.97,1
3.16,1.73,1
2.0,0.71,1
1.96,0.79,1
10.35,13.2,1
2.12,1.0,0
2.95,1.6,0
2.85,1.6,1
1.96,1.0,1
2.36,1.4,2
11.78,19.12,1
4.46,6.48,1
2.57,1.8,1
1.76,0.62,1
1.96,0.49,3
12.28,18.2,1
1.0,0.55,2
3.82,2.18,2
3.05,2.4,1
1.28,1.9,1
1.36,1.03,1
2.85,1.2,1
1.25,0.92,6
2.49,0.66,6
1.76,0.79,6
2.35,1.3,1
2.7,1.5,1
2.45,1.4,1
3.24,1.26,1
1.26,0.2,1
1.77,1.3,1
1.0,0.69,1
2.56,1.34,1
1.5,2.85,1
4.0,4.73,1
3.36,1.3,1
2.0,2.0,1
3.5,2.4,2
1.0,0.7,2
4.16,3.57,1
4.59,2.31,1
2.0,1.1,1
10.0,18.7,2
3.69,1.22,1
2.5,0.6,1
2.82,1.39,1
3.2,1.7,1
2.45,1.9,1
11.98,10.43,5
7.4,3.7,1
6.88,7.57,1
3.26,3.52,1
3.06,1.46,1
3.16,2.35,1
1.5,1.61,1
1.96,0.91,1
3.82,1.94,3
2.66,1.52,1
3.24,1.29,1
2.45,0.78,6
3.08,1.11,6
1.5,0.6,1
2.35,1.6,2
3.95,1.9,1
12.28,8.27,1
2.0,2.19,1
1.76,0.64,1
3.26,2.13,1
1.01,0.32,1
4.15,3.8,1
4.95,4.4,1
1.85,0.8,1
2.35,1.1,1
3.7,1.7,1
3.16,2.23,1
1.36,0.58,1
10.0,17.9,2
4.0,7.2,3
2.9,4.29,2
1.36,0.2,2
2.35,1.6,1
11.78,17.33,6
3.0,2.4,1
3.25,3.3,2
2.33,1.03,1
2.06,0.96,1
1.5,1.59,1
1.56,0.53,2
1.7,0.45,2
1.54,1.38,2
1.0,1.17,2
1.66,0.63,1
2.2,2.09,1
1.65,0.4,1
2.0,1.0,1
3.64,6.6,1
5.16,7.27,1
1.65,0.6,1
1.4,0.6,1
2.0,2.1,1
1.0,1.5,2
2.0,0.8,1
1.5,1.4,1
10.75,8.2,1
3.15,2.3,1
3.8,1.6,1
2.0,2.02,1
2.0,1.7,1
2.5,1.5,1
4.82,2.47,1
2.32,0.91,1
2.56,1.87,1
6.2,0.05,3
9.05,12.4,1
2.7,0.6,1
2.26,0.7,1
3.95,2.86,1
0.7,0.59,1
2.96,2.09,1
0.83,0.5,1
1.76,0.64,1
1.85,1.0,1
4.25,3.2,1
1.0,0.72,1
3.46,3.67,1
2.16,0.91,1
3.25,2.5,1
2.0,1.09,5
1.7,1.2,5
1.03,0.87,5
2.85,1.9,1
2.26,1.4,1
2.25,1.2,1
2.5,1.7,1
1.93,2.3,1
2.66,1.4,1
1.2,0.7,1
1.4,0.75,1
2.0,2.59,1
1.56,0.51,2
8.0,6.67,2
2.56,1.64,1
3.66,2.76,2
1.66,0.77,2
2.16,0.84,2
2.36,0.8,1
2.26,0.82,1
3.46,2.55,1
1.66,0.39,1
1.53,2.49,1
4.66,2.27,1
1.76,0.71,1
7.25,5.0,1
2.0,2.4,1
1.55,0.3,3
3.99,1.86,1
2.45,0.69,1
2.56,0.95,1
2.26,1.37,1
3.0,1.6,1
2.35,0.9,1
3.5,1.9,1
1.18,1.5,3
2.0,2.6,3
2.2,1.0,3
2.05,0.6,3
1.0,0.7,1
2.25,1.5,1
3.65,1.3,1
2.16,1.13,1
1.0,0.69,1
2.3,1.9,1
4.36,3.07,1
2.06,0.73,1
1.0,1.21,1
2.7,1.35,1
3.2,1.78,1
1.0,1.42,1
2.16,1.12,1
3.06,2.23,1
2.06,0.98,1
3.7,3.12,1
3.16,2.5,1
12.28,17.36,1
9.58,12.8,1
1.46,0.55,1
2.0,2.52,1
3.7,1.4,1
6.08,6.96,1
0.1,1.56,1
2.16,1.14,1
1.46,0.53,1
8.0,29.21,1
6.95,11.8,1
4.08,2.89,5
10.98,15.9,1
1.0,1.25,1
3.58,1.81,2
5.26,6.81,3
2.0,1.0,1
1.55,0.5,1
1.13,1.54,1
2.55,0.5,1
2.36,0.9,1
3.0,0.6,2
2.66,0.83,1
3.86,4.7,1
7.58,9.29,2
7.48,9.72,1
3.46,2.02,1
3.75,2.8,1
2.0,0.89,6
2.26,1.23,6
2.56,1.51,6
2.76,1.95,1
3.76,2.5,6
4.25,3.2,1
1.0,0.45,1
2.5,0.86,1
4.13,11.21,1
1.2,0.79,1
1.86,0.91,1
2.32,0.74,1
1.46,0.37,3
3.8,1.0,1
2.85,1.4,1
2.05,1.0,0
2.16,0.91,1
1.0,0.55,1
2.16,0.91,1
2.7,1.3,1
1.4,0.97,2
2.56,1.43,5
1.5,0.99,5
2.35,1.1,1
2.05,0.7,1
3.25,1.6,1
2.08,0.65,2
1.0,2.12,2
2.36,1.44,1
1.0,0.27,1
8.38,8.9,1
5.45,2.7,1
2.85,1.6,2
1.85,0.6,1
5.49,3.15,4
2.5,6.62,1
2.76,1.65,1
1.5,1.36,1
1.96,0.89,1
3.56,2.06,1
1.0,0.95,1
1.0,2.43,1
4.26,3.07,3
2.06,0.73,3
1.0,0.58,3
1.96,1.17,1
2.82,1.48,1
3.06,2.83,1
1.0,1.13,1
1.53,2.0,3
4.29,1.81,3
9.28,11.14,1
2.05,1.0,1
3.96,2.11,1
2.76,1.54,1
2.0,0.3,2
2.45,1.15,1
2.46,1.34,1
1.56,0.86,1
0.83,0.3,1
1.86,0.5,1
1.0,0.65,1
15.0,16.8,0
3.84,1.33,1
2.46,2.34,1
3.55,1.6,1
2.95,0.9,1
2.65,2.2,1
5.2,4.2,1
5.05,6.0,1
2.36,1.32,1
1.8,3.3,1
1.0,0.55,5
7.68,9.41,5
3.26,1.65,2
3.46,1.34,3
2.2,0.63,3
3.56,2.58,3
2.66,1.43,1
1.76,0.75,1
1.66,0.81,1
3.08,1.91,1
2.96,2.94,5
2.0,1.76,1
1.48,1.82,1
1.82,0.53,1
2.49,0.78,3
1.86,0.76,3
2.36,1.16,2
2.94,0.77,1
2.86,2.81,1
12.28,31.51,1
3.26,1.65,1
2.86,1.68,1
2.85,1.2,1
0.93,1.1,1
1.62,1.0,1
1.8,1.66,1
1.13,1.64,1
1.0,0.77,1
2.95,1.75,1
1.96,1.24,1
1.5,1.77,1
2.66,1.29,2
1.66,0.57,2
2.0,10.32,2
1.5,1.9,1
2.96,2.77,1
2.16,1.44,1
1.0,3.09,4
1.0,1.8,1
1.0,0.9,1
2.3,0.8,1
1.86,1.53,4
2.36,1.68,1
5.46,6.92,3
7.05,8.0,1
7.15,6.3,1
2.36,0.93,1
5.66,6.87,2
6.66,7.59,1
1.08,1.16,1
1.77,1.1,1
1.48,1.14,1
1.86,0.87,2
2.46,1.69,2
2.0,2.3,1
3.66,1.64,1
1.96,0.9,1
2.36,1.42,1
2.2,0.55,1
5.0,9.53,1
1.1,0.43,2
0.7,1.03,2
2.46,1.64,3
1.49,0.85,1
3.55,2.1,1
1.0,0.7,1
2.0,1.6,1
5.46,6.41,3
10.98,16.68,2
5.0,3.97,1
2.46,2.31,1
1.11,0.29,1
2.0,1.45,1
2.16,1.67,1
2.55,0.9,1
16.16,0.46,1
3.56,2.89,3
1.46,0.32,3
1.4,0.82,3
2.76,1.12,3
3.35,1.5,1
11.45,13.5,1
6.48,7.59,1
1.08,0.7,2
3.26,2.48,2
2.34,0.65,2
4.46,5.53,1
4.16,3.27,1
1.56,0.56,6
2.36,0.82,1
2.86,1.77,1
2.96,0.95,1
8.0,9.1,1
2.16,0.73,1
2.55,1.0,1
1.36,0.3,1
1.5,1.66,1
2.26,1.2,1
2.08,0.75,1
7.98,9.2,1
1.25,1.3,1
1.23,1.82,1
2.66,2.58,1
2.0,4.1,1
1.0,0.9,2
2.66,2.1,1
3.06,2.32,1
1.96,1.16,1
0.9,0.76,1
1.42,1.46,1
4.06,1.98,2
0.94,0.51,1
2.36,1.67,1
5.0,8.28,1
2.36,0.86,1
2.96,1.56,2
2.16,1.32,2
1.66,0.95,1
2.46,1.33,1
2.0,1.8,1
2.16,1.05,1
1.0,0.61,1
0.93,0.79,1
2.16,1.0,1
5.95,3.9,1
3.26,2.15,1
5.0,2.46,1
7.32,7.81,1
2.0,0.7,1
3.05,0.9,1
2.35,1.4,1
5.66,5.74,1
2.22,1.47,1
1.76,0.9,1
1.0,0.62,1
2.0,0.65,1
3.26,2.16,1
1.66,0.65,1
2.06,1.34,1
2.15,1.4,1
2.56,1.01,1
2.86,2.18,1
3.0,6.9,2
4.55,1.6,1
1.95,0.7,1
2.86,3.01,5
2.7,0.94,6
1.76,0.73,6
4.29,2.03,2
3.06,1.99,2
2.16,1.19,1
2.0,2.3,1
1.96,0.66,1
8.38,9.28,2
2.0,0.8,2
1.45,0.4,1
1.5,2.3,1
12.28,17.99,3
2.46,1.4,1
2.85,1.9,1
2.45,0.6,1
1.76,0.81,1
2.46,1.42,1
1.96,0.64,1
5.96,5.89,1
2.46,1.43,1
1.0,1.22,1
2.56,1.19,1
2.35,1.9,1
2.0,1.6,1
3.16,2.83,1
1.55,0.5,1
2.0,2.4,1
2.0,1.98,1
1.96,1.08,1
10.0,22.8,1
1.76,0.62,1
1.96,0.65,1
2.26,1.31,1
2.0,1.58,1
2.26,1.22,1
1.65,0.4,1
3.8,3.1,1
2.96,1.69,1
1.92,1.42,1
2.06,0.41,1
1.0,0.96,1
2.66,1.54,1
2.0,2.25,1
1.55,0.4,1
2.05,1.1,1
2.7,1.6,1
1.0,1.9,1
12.58,9.51,2
3.0,5.32,1
6.06,8.17,1
1.2,0.49,1
1.0,2.3,1
12.28,29.69,1
2.85,1.4,2
1.25,0.78,1
2.0,0.95,1
10.0,18.3,2
3.76,3.06,1
2.46,1.32,1
4.06,3.0,1
3.95,1.93,1
3.45,1.5,2
2.26,1.61,1
1.77,0.9,1
1.35,0.4,1
1.86,0.93,1
0.15,0.45,2
3.46,3.47,1
7.98,8.93,1
2.0,0.99,1
3.56,2.67,1
1.5,1.42,1
1.8,2.22,1
2.16,0.94,1
2.46,1.16,1
1.66,0.74,3
0.83,0.82,3
1.77,1.31,3
1.0,0.52,3
9.45,8.6,2
1.32,0.68,1
0.78,0.72,1
1.66,0.65,1
1.86,0.95,2
12.28,17.8,2
2.0,2.3,2
2.0,1.3,2
1.0,6.7,1
2.0,0.8,2
2.22,1.86,1
9.08,10.61,1
3.0,0.87,1
1.56,0.83,1
3.42,4.66,1
2.0,1.57,1
2.85,2.0,1
10.0,19.2,2
1.0,0.65,1
1.75,1.1,0
5.0,0.8,0
2.76,2.37,1
2.36,1.26,1
4.7,1.9,2
1.76,0.76,1
2.76,2.04,1
2.66,1.66,1
1.0,1.27,4
1.95,0.62,1
3.56,1.38,1
1.06,0.8,1
1.66,0.73,1
1.56,0.72,1
2.55,1.1,1
1.17,0.6,1
1.96,0.6,1
2.32,0.51,1
1.96,1.1,1
0.88,0.93,1
2.7,6.7,1
1.66,0.86,2
1.76,0.7,2
1.0,1.6,1
2.96,1.4,5
1.0,1.39,5
3.6,1.5,1
2.0,5.6,1
2.0,2.34,1
5.56,3.73,1
1.46,0.46,1
1.76,0.45,2
1.76,0.8,1
2.0,1.1,1
2.75,1.1,1
4.0,4.03,2
1.0,0.4,1
1.86,0.96,1
2.0,1.97,1
0.36,0.44,1
1.96,0.84,1
1.0,1.52,6
2.0,1.7,6
2.96,2.16,2
2.36,1.65,3
2.25,1.2,1
3.95,2.6,1
2.26,0.97,1
1.36,0.39,1
1.54,0.9,1
4.86,2.64,1
3.56,2.14,2
2.0,3.7,1
2.26,1.62,1
6.78,8.45,2
3.56,3.51,1
1.76,0.64,1
1.46,0.44,1
2.0,1.44,1
4.85,6.4,1
3.33,4.68,1
4.66,3.2,1
2.05,0.8,3
3.46,2.35,2
2.58,1.16,2
1.92,1.72,2
2.96,2.62,2
2.19,0.65,2
1.0,1.11,1
3.86,3.33,1
15.36,13.7,2
3.0,1.6,1
1.5,1.67,1
1.5,0.7,1
2.35,1.0,1
1.0,0.8,1
2.08,0.52,1
1.08,0.76,1
4.72,10.22,1
1.96,1.06,1
1.84,1.49,1
1.86,0.81,1
1.68,2.92,1
1.0,1.31,1
1.0,0.9,1
2.55,1.9,1
4.96,6.59,1
2.86,1.65,1
4.2,2.8,1
1.8,0.83,1
2.06,1.24,2
7.65,8.5,2
2.46,1.02,2
3.24,1.25,1
3.58,1.02,1
2.58,2.17,2
6.99,3.64,2
2.25,1.1,1
2.15,1.2,1
6.78,7.82,1
1.5,0.87,1
1.76,1.07,5
3.26,1.98,5
4.16,3.42,1
11.78,20.1,1
6.55,3.8,1
2.0,0.59,6
2.2,0.51,1
5.19,2.47,1
4.86,7.12,1
1.56,0.57,1
2.26,1.33,1
2.0,0.95,1
1.0,2.74,1
5.36,5.66,1
1.65,0.5,1
2.45,1.2,1
3.46,2.26,2
3.58,1.43,3
1.96,0.79,2
4.0,8.1,2
4.96,4.85,1
1.96,1.26,1
2.58,1.0,1
3.46,2.51,1
3.0,1.2,1
1.76,0.75,1
2.36,1.03,1
2.82,0.95,1
2.19,0.52,1
1.0,0.63,1
8.16,13.11,1
2.06,1.43,1
2.36,1.2,1
1.0,1.99,3
5.36,7.63,1
2.2,0.87,1
2.96,1.76,1
2.0,2.6,1
10.11,10.86,1
2.26,0.9,2
2.0,1.16,2
2.0,2.45,1
2.0,1.94,2
2.0,2.61,1
3.0,4.68,1
0.73,0.44,1
2.55,1.8,1
2.0,1.1,1
3.0,2.6,1
0.53,0.64,2
2.56,4.57,1
1.63,2.0,1
1.76,0.84,1
3.8,1.4,1
2.95,1.5,1
2.5,1.5,1
1.95,0.52,1
5.26,5.5,3
3.76,2.4,1
14.0,4.9,1
1.5,1.3,1
9.21,18.5,1
5.26,4.66,1
2.14,2.23,1
1.24,0.68,3
2.86,2.15,1
2.55,0.9,2
1.0,1.0,2
0.01,1.6,1
2.66,2.1,1
2.15,1.0,1
2.0,1.4,1
1.86,1.12,1
3.0,3.31,1
2.0,1.4,1
2.66,1.22,2
6.82,7.45,1
4.86,4.26,1
3.0,0.9,1
2.7,1.4,1
3.2,1.3,1
0.68,0.39,1
0.9,0.78,2
1.8,0.5,2
2.35,1.5,2
3.82,1.25,5
2.86,2.11,2
4.76,4.24,1
1.96,1.15,1
2.95,0.74,1
4.14,1.45,2
1.0,0.71,1
2.36,1.6,1
3.45,3.0,2
9.3,6.9,1
26.7,1.2,2
2.46,3.4,0
11.78,17.9,0
2.0,1.94,1
1.5,1.02,1
3.8,2.2,1
2.0,1.0,2
2.5,2.2,1
3.7,1.55,1
2.76,1.93,1
2.56,0.95,1
1.2,0.6,3
3.46,2.16,1
2.76,1.24,1
2.26,0.85,1
1.18,2.1,1
3.26,2.7,1
1.56,0.53,1
1.0,1.11,1
1.76,0.6,1
1.0,2.39,1
0.5,1.04,1
1.43,1.53,1
1.66,0.67,1
1.2,1.28,1
1.25,0.91,1
1.76,0.61,1
3.15,1.4,1
2.46,2.21,6
1.0,2.09,6
1.46,0.48,2
2.85,2.2,1
2.66,1.98,1
1.76,0.64,1
5.0,8.93,1
12.25,17.3,1
1.0,1.55,1
2.75,1.1,1
1.92,1.2,1
2.25,1.2,1
0.83,0.7,1
8.78,9.01,3
0.7,0.97,6
2.26,1.23,6
0.5,0.49,6
3.16,1.91,1
2.56,1.94,2
5.99,8.69,5
3.0,2.4,1
2.7,1.5,1
3.36,1.56,1
1.96,0.81,1
3.2,3.2,1
3.7,1.45,1
2.0,4.63,2
12.28,18.53,1
1.76,0.82,1
2.16,1.15,1
9.45,14.5,2
7.65,7.1,2
2.05,1.0,1
11.06,8.2,1
2.0,1.41,1
2.96,1.85,1
1.66,0.67,2
1.56,0.52,1
3.39,0.78,1
10.23,9.42,2
2.8,1.0,1
1.2,1.01,1
1.5,1.63,1
1.76,0.63,1
0.7,1.1,1
1.55,0.4,1
2.75,1.4,1
0.78,1.4,1
1.75,0.6,2
0.7,0.74,1
5.96,6.04,1
2.76,1.7,1
1.85,0.9,1
2.64,0.79,2
1.96,0.83,1
2.19,0.46,1
3.26,2.23,1
0.93,0.97,1
1.5,1.26,1
2.86,1.62,1
2.0,2.14,1
2.25,1.0,1
1.76,0.66,6
2.46,1.35,6
9.35,9.1,0
2.36,1.23,1
4.36,3.29,1
2.15,1.3,1
3.76,1.99,1
2.0,3.07,1
1.0,1.2,1
5.0,8.8,1
12.28,17.77,1
2.95,2.2,1
2.0,2.2,1
2.55,2.0,1
1.0,0.76,1
2.16,1.12,1
8.46,8.48,1
2.95,1.34,1
2.46,0.89,1
12.28,20.58,1
2.66,1.35,5
10.0,6.37,5
3.0,1.74,6
1.5,1.53,6
2.05,1.4,1
1.66,0.36,1
2.0,0.58,1
1.0,2.0,1
1.95,0.9,1
2.96,1.1,2
2.46,1.41,1
1.36,0.24,1
1.0,2.65,1
2.16,1.23,1
2.26,0.69,1
8.66,12.04,5
1.0,0.69,4
2.36,1.68,4
2.0,1.1,1
2.0,1.3,4
3.46,2.34,1
2.16,1.2,2
1.62,1.5,1
1.54,0.93,1
2.94,1.57,1
5.0,23.1,1
1.66,0.61,1
1.0,1.16,1
1.5,0.7,1
2.95,1.7,1
1.0,1.15,1
1.96,1.05,1
5.45,3.1,1
2.75,2.2,1
3.96,3.08,1
1.86,1.06,1
2.76,2.25,1
1.0,2.21,1
3.96,2.87,1
8.38,10.87,1
2.56,1.65,1
1.5,1.87,1
2.0,1.84,1
0.05,0.61,1
1.54,0.82,1
5.16,7.06,1
5.3,2.1,1
1.55,0.7,1
11.98,18.02,1
3.84,3.13,1
2.2,1.01,1
0.78,0.43,1
3.95,1.73,1
1.96,0.7,2
3.66,2.94,1
2.45,1.3,1
2.22,1.81,2
4.76,3.5,2
5.86,5.37,1
5.0,3.88,1
1.0,1.1,1
2.0,2.6,1
6.68,7.77,1
1.0,0.72,1
1.18,1.0,2
1.5,3.8,1
2.45,1.6,1
3.0,1.4,1
3.05,1.3,1
4.65,3.6,1
2.05,1.1,1
3.2,1.3,1
4.0,2.8,1
2.79,0.68,1
9.86,8.58,1
2.05,1.0,1
1.7,1.5,1
2.0,2.0,1
